TimeStamp,  ICRB,     ICRO,    ATHN,    CALM,    BKSN,    JUNG,   JUNG1,    LMKS,    IRK2,    DRBS,    NEWK,   KIEL2,    YKTK,    KERG,    CALG,    OULU,    APTY,    TXBY,    FSMT,    INVK,    NAIN,    PWNK,    THUL,    MWSB,    MWSN,    SOPB,    SOPO,    TERA
2025-06-23 17:00:00,  6.787, 40.217, 50.829, 69.009,110.357,165.714,345.487,398.893,   null, 97.224, 84.061,155.713,191.082,197.679,283.149, 93.866,152.193, 89.340,189.202,168.300,186.295,190.743,108.913, 24.560,203.882,119.059,249.988,103.405
2025-06-23 18:00:00,  6.759, 40.170, 51.190, 69.154,109.931,166.174,347.736,397.622,   null, 97.551, 84.031,155.175,191.580,198.181,284.314, 93.492,152.459, 89.609,189.792,168.021,186.481,190.215,108.976, 24.376,203.660,119.134,249.025,102.752
2025-06-23 19:00:00,  6.773, 40.410, 51.102, 69.108,109.712,165.557,347.174,396.928,   null, 97.231, 84.668,155.387,191.260,197.523,284.883, 93.846,152.046, 89.480,189.795,167.951,186.344,190.892,109.050, 24.444,204.243,119.303,250.083,102.497
2025-06-23 20:00:00,  6.793, 40.474, 50.691, 68.925,109.829,165.793,346.575,395.997,   null, 97.882, 84.758,155.274,190.742,197.055,285.123, 93.054,152.170, 89.202,190.424,169.019,186.495,191.247,109.183, 24.264,203.957,119.491,250.159,102.268
2025-06-23 21:00:00,  6.783, 40.210, 50.847, 68.951,109.260,165.144,346.722,397.790,   null, 96.793, 85.249,154.877,191.000,197.710,284.688, 93.177,151.822, 89.131,190.131,169.082,187.006,191.363,109.011, 24.332,204.298,119.516,250.416,101.833
2025-06-23 22:00:00,  6.834, 40.033, 50.680, 69.371,109.361,165.408,347.066,397.342,   null, 96.578, 84.768,155.987,190.660,197.304,283.748, 93.044,151.033, 89.396,189.815,168.760,186.979,190.678,109.185, 24.508,203.549,119.491,250.225,101.898
2025-06-23 23:00:00,  6.671, 40.149, 50.861, 68.532,109.747,165.084,346.997,395.778,   null, 96.631, 84.330,155.281,191.153,196.792,285.121, 93.309,152.002, 89.682,190.131,169.785,186.069,190.727,109.048, 24.229,203.854,119.264,249.891,102.611
2025-06-24 00:00:00,  6.724, 40.218, 50.563, 69.419,109.337,164.456,345.627,395.753,   null, 96.872, 84.656,154.380,191.171,196.690,285.170, 93.006,151.788, 89.484,190.159,169.268,185.309,191.001,109.380, 24.278,203.304,119.596,250.312,102.736
2025-06-24 01:00:00,  6.716, 40.361, 50.599, 69.048,109.580,164.028,346.362,397.064,   null, 96.778, 83.793,153.897,191.938,197.069,284.100, 92.891,152.319, 89.240,190.461,168.880,185.622,191.060,109.124, 24.174,202.364,119.653,250.380,102.721
2025-06-24 02:00:00,  6.867, 40.089, 51.265, 68.679,110.473,164.905,346.629,396.425,   null, 96.316, 85.439,154.955,192.016,197.466,284.212, 92.896,151.919, 89.631,190.333,168.945,185.928,190.590,108.923, 24.161,202.349,119.182,250.094,103.155
2025-06-24 03:00:00,  6.781, 40.223, 50.804, 68.841,110.346,165.316,345.579,393.990,   null, 97.004, 87.276,154.998,191.849,198.193,283.627, 93.343,151.985, 89.624,190.127,169.101,185.757,190.600,108.861, 24.485,203.498,119.077,249.704,102.562
2025-06-24 04:00:00,  6.678, 40.274, 50.375, 68.630,110.550,164.621,345.879,397.226,   null, 97.122, 84.367,154.172,192.496,198.037,283.513, 93.185,152.244, 89.627,189.339,168.624,185.201,190.210,109.036, 24.401,203.886,118.859,248.537,102.468
2025-06-24 05:00:00,  6.775, 39.959, 50.661, 68.547,110.495,165.238,346.894,397.616,   null, 97.054, 84.443,155.266,192.273,197.770,283.140, 93.438,152.353, 89.760,189.649,168.647,185.768,190.414,108.910, 24.242,203.713,119.286,249.389,102.931
2025-06-24 06:00:00,  6.732, 40.194, 50.413, 69.230,110.585,165.436,346.492,398.739,   null, 97.461, 84.218,154.455,192.393,198.224,283.104, 93.204,152.179, 89.611,189.268,169.066,186.156,190.581,109.555, 24.292,203.802,118.906,248.882,102.989
2025-06-24 07:00:00,  6.684, 40.001, 50.838, 68.441,110.520,164.703,346.094,398.897,   null, 96.993, 84.425,155.025,191.931,198.721,283.280, 93.667,152.752, 90.147,189.063,168.130,186.175,190.282,108.789, 24.414,204.601,118.912,248.811,102.903
2025-06-24 08:00:00,  6.695, 39.918, 51.036, 68.056,110.565,   null,346.019,398.143,   null, 97.144, 84.120,154.773,191.644,198.567,282.891, 93.887,152.101, 89.804,189.617,168.255,185.339,190.395,109.001, 24.325,204.110,118.917,249.219,102.806
2025-06-24 09:00:00,  6.789, 40.015, 50.921, 68.971,110.384,   null,346.871,399.374,   null, 97.861, 84.560,155.329,191.569,198.904,283.008, 93.931,152.794, 90.049,190.278,168.503,186.241,191.547,109.313, 24.481,204.892,118.801,248.384,102.551
2025-06-24 10:00:00,  6.829, 40.185, 50.750, 68.779,110.418,   null,346.882,400.059,   null, 97.811, 84.677,156.072,191.878,199.453,282.877, 93.562,152.874, 89.869,190.073,168.755,186.232,190.555,109.483, 24.578,204.210,119.029,249.089,102.712
2025-06-24 11:00:00,  6.855, 40.124, 50.882, 69.109,110.672,164.942,347.386,401.128,   null, 97.561, 84.282,155.950,192.056,199.104,283.872, 93.430,152.812, 90.109,189.960,168.677,186.207,191.268,109.627, 24.312,204.288,119.437,249.145,102.496
2025-06-24 12:00:00,  6.797, 40.329, 51.266, 69.626,110.865,165.720,347.773,401.236,   null, 97.459, 84.170,154.183,192.529,198.410,284.280, 93.834,153.131, 89.916,190.144,168.640,186.259,190.953,109.789, 24.432,204.065,119.224,249.419,102.671
2025-06-24 13:00:00,  6.791, 40.380, 50.770, 69.186,110.238,166.614,348.677,400.014,   null, 97.356, 84.235,156.055,191.567,198.493,283.502, 93.385,152.817, 90.378,190.027,168.795,185.776,190.307,109.805, 24.517,204.310,118.878,250.282,102.551
2025-06-24 14:00:00,  6.721, 40.147, 50.791, 69.520,109.604,166.105,347.858,399.415,   null, 97.507, 84.524,155.467,192.200,198.532,283.153, 93.658,152.669, 89.927,189.379,169.008,186.306,191.374,109.988, 24.462,204.935,119.038,249.414,102.633
2025-06-24 15:00:00,  6.872, 40.331, 50.819, 69.367,110.245,165.769,347.560,399.843,   null, 97.101, 84.633,155.388,192.504,197.592,283.731, 93.876,152.504, 90.284,190.098,168.696,187.022,191.009,109.483, 24.529,204.709,119.143,249.652,101.986
2025-06-24 16:00:00,  6.737, 40.419, 50.941, 69.329,110.176,165.671,348.107,400.245,   null, 97.589, 84.755,154.660,191.293,197.739,284.569, 93.521,152.847, 90.164,190.007,168.510,186.284,192.485,109.365, 24.397,204.085,119.109,248.991,102.197
2025-06-24 17:00:00,  6.717, 40.293, 50.478, 68.741,110.058,165.252,348.272,399.526,   null, 96.824, 85.023,154.960,192.007,198.130,284.525, 93.671,152.759, 89.591,189.880,168.089,   null,191.423,109.469, 24.580,204.543,119.058,249.569,101.953
2025-06-24 18:00:00,  6.854, 40.052, 50.910, 68.916,109.548,165.774,346.463,397.900,   null, 96.116, 84.912,154.610,191.544,197.707,284.352, 93.408,152.597, 89.467,190.198,168.734,   null,192.031,109.023, 24.294,204.053,119.325,249.077,102.700
2025-06-24 19:00:00,  6.842, 40.224, 50.697, 69.421,109.699,165.561,346.566,398.802,   null, 96.634, 85.341,155.069,191.704,197.598,284.949, 93.489,152.901, 89.767,190.530,169.208,   null,191.170,109.253, 24.311,204.113,119.196,250.331,102.410
2025-06-24 20:00:00,  6.681, 39.966, 50.643, 69.352,110.070,165.931,346.967,398.376,   null, 97.886, 87.217,154.944,191.733,197.052,285.362, 93.113,152.461, 89.831,190.790,169.511,   null,192.108,109.366, 24.551,203.800,119.661,250.069,102.134
2025-06-24 21:00:00,  6.734, 40.045, 50.904, 68.822,109.647,165.595,346.013,396.138,   null, 96.415, 85.141,154.646,191.380,196.515,284.985, 93.694,151.818, 90.020,189.959,169.128,   null,191.782,109.188, 24.489,204.321,119.435,249.806,102.326
2025-06-24 22:00:00,  6.768, 40.217, 50.682, 68.833,109.569,165.190,347.062,397.204,   null, 97.025, 84.685,155.352,191.140,195.777,285.188, 93.554,152.237, 89.576,190.609,169.737,   null,192.255,109.227, 24.311,204.535,119.518,250.184,102.241
2025-06-24 23:00:00,  6.689, 40.161, 50.636, 68.587,109.514,165.478,346.005,396.774,   null, 96.708, 85.566,154.687,191.751,195.868,285.528, 93.375,152.248, 89.216,191.134,168.868,   null,191.853,109.434, 24.456,204.050,119.353,249.823,102.866
2025-06-25 00:00:00,  6.739, 39.794, 50.778, 68.409,109.227,165.357,346.364,395.476,   null, 96.727, 86.183,154.397,191.902,196.230,285.106, 93.025,152.020, 89.709,190.560,168.976,187.118,192.366,109.191, 24.544,203.779,119.533,250.026,102.649
2025-06-25 01:00:00,  6.780, 40.092, 50.376, 68.573,109.367,165.183,347.136,396.603,   null, 96.159, 86.589,153.910,192.133,196.099,284.718, 92.611,151.776, 89.980,190.689,169.079,186.640,191.081,109.249, 24.616,204.226,119.647,251.030,102.705
2025-06-25 02:00:00,  6.747, 40.087, 50.777, 68.949,109.733,165.384,348.181,396.245,   null, 96.602, 84.780,155.290,193.218,196.884,283.495, 93.033,152.519, 90.064,190.386,169.159,186.502,191.537,109.266, 24.511,204.542,119.604,249.942,102.670
2025-06-25 03:00:00,  6.672, 40.028, 50.782, 68.941,109.813,165.511,346.747,396.210,   null, 96.681, 84.098,154.629,192.838,196.254,283.510, 93.178,151.711, 89.851,189.727,169.184,186.449,192.473,108.893, 24.461,204.485,119.611,249.911,102.694
2025-06-25 04:00:00,  6.629, 40.026, 50.831, 68.451,109.473,165.375,345.647,396.825,   null, 96.642, 84.146,154.951,192.700,195.632,283.764, 93.495,152.471, 89.729,189.873,168.140,186.266,190.594,109.056, 24.590,204.474,119.267,250.230,103.003
2025-06-25 05:00:00,  6.838, 39.732, 51.063, 68.863,109.508,164.528,344.888,395.727,   null, 96.951, 84.263,154.654,193.144,197.110,283.171, 93.247,152.336, 89.862,189.892,168.918,186.139,190.484,108.751, 24.438,205.096,119.233,249.693,102.817
2025-06-25 06:00:00,  6.745, 40.232, 50.784, 68.891,109.195,165.140,346.286,396.373,   null, 96.043, 84.506,154.071,192.731,196.437,283.248, 93.295,152.432, 90.180,189.871,168.380,186.130,189.666,108.491, 24.365,204.331,119.209,249.868,102.753
2025-06-25 07:00:00,  6.695, 40.054, 50.879, 68.458,109.430,164.984,346.638,395.645,   null, 96.424, 88.361,154.122,192.476,196.789,283.695, 93.051,152.358, 89.722,189.065,168.752,185.038,192.196,108.786, 24.291,204.503,119.328,250.299,102.665
2025-06-25 08:00:00,  6.704, 40.165, 50.953, 68.681,109.931,165.015,346.416,396.374,   null, 96.645, 90.753,154.689,191.958,196.585,284.003, 93.076,152.094, 90.316,189.347,168.465,186.220,191.438,108.927, 24.460,204.074,119.244,250.250,102.500
2025-06-25 09:00:00,  6.795, 40.185, 50.783, 69.287,109.759,165.546,346.861,396.730,   null, 96.991, 88.851,154.912,192.129,197.581,283.440, 93.651,152.073, 89.920,189.338,168.438,185.548,190.831,109.045, 24.487,205.143,119.143,249.718,103.059
2025-06-25 10:00:00,  6.772, 40.302, 51.088, 68.957,109.811,166.511,346.982,397.849,   null, 95.992, 89.103,155.211,192.289,197.710,283.309, 93.634,152.689, 89.764,189.003,168.725,185.172,191.323,109.219, 24.531,205.614,119.095,250.118,103.126
2025-06-25 11:00:00,  6.851, 40.369, 50.727, 68.895,110.346,166.556,349.184,398.771,   null, 96.750, 88.000,156.639,191.936,198.139,283.100, 93.584,152.352, 90.076,190.122,168.212,186.711,191.112,109.047, 24.647,206.315,119.190,249.740,102.730
2025-06-25 12:00:00,  6.781, 40.566, 51.083, 68.501,109.982,166.987,349.291,398.609,   null, 96.571, 87.014,154.547,192.084,198.003,283.240, 94.022,152.628, 89.913,189.644,168.593,185.729,191.382,108.934, 24.592,205.986,119.197,250.143,102.500
2025-06-25 13:00:00,  6.662, 40.111, 51.359, 69.290,110.081,166.428,349.189,398.438,   null, 97.811, 85.404,155.592,191.993,198.193,282.963, 93.750,153.223, 89.724,188.875,168.370,185.946,190.315,109.365, 24.524,205.728,119.732,250.187,102.931
2025-06-25 14:00:00,  6.759, 40.699, 51.269, 68.611,109.736,165.812,349.318,399.465,   null, 97.447, 85.722,155.486,191.318,197.604,282.517, 93.913,152.981, 89.807,189.510,168.055,185.913,190.701,109.065, 24.425,205.041,119.841,250.574,102.911
2025-06-25 15:00:00,  6.788, 40.111, 50.968, 69.504,109.652,166.233,348.572,397.678,   null, 97.477, 86.061,155.761,192.018,198.241,283.272, 94.236,152.893, 89.731,189.283,168.189,186.812,190.863,109.126, 24.401,204.412,119.430,250.536,102.493
2025-06-25 16:00:00,  6.716, 39.902, 51.103, 69.368,109.191,166.937,347.816,398.931,   null, 97.508, 87.522,154.936,191.800,197.536,282.586, 94.162,153.342, 89.509,189.737,168.166,186.922,191.773,108.957, 24.401,204.974,119.807,251.403,102.700
2025-06-25 17:00:00,  6.779, 40.559, 50.951, 69.233,109.286,166.017,349.031,397.269,   null, 97.318, 85.700,155.063,191.660,197.977,282.425, 93.541,152.591, 89.540,189.069,168.490,186.507,191.503,109.198, 24.573,205.019,119.346,250.728,102.253
2025-06-25 18:00:00,  6.834, 40.067, 51.058, 69.584,109.854,166.651,348.346,397.542,   null, 97.547, 84.743,156.271,191.167,197.767,283.899, 94.083,152.768, 89.651,189.562,168.481,187.409,190.534,108.812, 24.418,204.280,120.267,250.218,102.722
2025-06-25 19:00:00,  6.739, 40.177, 50.794, 69.373,110.094,167.075,349.328,398.321,   null, 97.417, 85.064,156.798,191.613,197.932,284.249, 93.842,152.781, 89.596,189.793,168.342,187.753,190.773,109.315, 24.523,204.203,119.908,250.512,102.750
2025-06-25 20:00:00,  6.762, 40.419, 50.904, 70.003,109.148,166.599,349.593,398.649,   null, 96.955, 85.097,156.364,191.022,197.899,283.793, 93.634,152.163, 89.676,189.581,168.234,187.136,193.038,109.047, 24.618,205.697,119.310,249.372,102.527
2025-06-25 21:00:00,  6.757, 40.221, 50.817, 68.650,109.648,166.028,347.940,397.130,   null, 97.075, 84.963,156.721,191.722,198.140,284.490, 93.557,151.765, 89.520,189.778,168.933,187.349,191.794,109.458, 24.635,205.591,119.551,250.206,102.284
2025-06-25 22:00:00,  6.789, 40.312, 50.899, 68.761,109.352,165.459,350.542,398.487,   null, 97.516, 84.782,156.718,191.849,197.596,284.120, 93.158,152.653, 89.680,189.459,168.402,186.539,191.205,109.589, 24.438,204.695,119.120,250.029,102.591
2025-06-25 23:00:00,  6.765, 40.504, 50.960, 68.726,109.446,166.281,349.746,398.225,   null, 97.021, 84.954,156.784,191.513,197.123,284.488, 93.534,152.901, 89.642,190.200,168.621,186.882,191.795,109.254, 24.627,204.635,119.240,249.870,102.811
2025-06-26 00:00:00,  6.877, 40.179, 50.736, 68.799,110.258,165.657,348.380,398.263,   null, 96.888, 84.927,156.653,191.636,198.159,284.391, 93.825,152.170, 89.673,190.291,168.494,186.435,191.189,108.930, 24.496,205.368,118.660,250.081,102.920
2025-06-26 01:00:00,  6.714, 40.158, 50.582, 68.619,109.380,165.068,348.248,396.427,   null, 96.521, 85.385,156.059,191.818,196.991,284.472, 93.628,152.044, 89.191,189.303,168.974,186.133,191.067,109.217, 24.561,204.286,119.287,249.816,102.702
2025-06-26 02:00:00,  6.649, 40.174, 50.864, 68.986,109.488,165.497,347.555,396.329,   null, 96.738, 85.799,155.742,191.849,197.426,283.464, 93.794,152.019, 89.600,189.227,169.109,186.471,191.450,108.949, 24.611,204.383,119.119,249.919,102.244
2025-06-26 03:00:00,  6.646, 40.178, 50.794, 68.787,109.619,164.999,346.483,394.044,   null, 96.144, 86.294,156.226,191.798,197.265,282.755, 92.713,151.593, 89.584,189.041,168.340,185.252,190.810,108.577, 24.466,204.741,119.167,248.664,102.246
2025-06-26 04:00:00,  6.608, 39.865, 50.660, 69.267,109.575,165.461,347.396,396.105,   null, 96.526, 87.063,156.107,191.924,197.070,282.873, 92.907,151.407, 89.640,188.800,168.183,186.338,190.641,108.642, 24.417,204.810,118.859,249.458,101.991
2025-06-26 05:00:00,  6.790, 40.214, 50.835, 69.130,110.042,165.541,346.871,396.951,   null, 96.808, 90.198,156.546,191.560,197.870,282.839, 93.147,151.970, 89.469,188.979,169.478,185.928,191.493,108.428, 24.492,204.827,119.295,249.525,102.619
2025-06-26 06:00:00,  6.732, 39.996, 50.997, 69.015,109.823,164.394,345.833,398.352,   null, 96.957, 89.703,156.075,192.027,197.528,283.229, 93.417,152.095, 89.138,188.692,167.948,185.889,191.160,108.613, 24.458,205.032,119.097,249.478,102.672
2025-06-26 07:00:00,  6.746, 40.028, 50.488, 68.063,109.851,165.670,346.732,399.012,   null, 96.665, 89.105,156.478,192.333,197.620,282.488, 93.701,152.145, 89.747,188.230,167.881,185.448,191.016,108.807, 24.624,205.380,118.973,249.843,103.204
2025-06-26 08:00:00,  6.749, 40.011, 50.827, 69.384,109.831,165.488,347.597,400.148,   null, 96.524, 87.781,157.048,191.747,198.038,282.099, 93.147,151.934, 89.758,188.459,168.028,186.012,190.110,108.494, 24.537,206.243,119.369,250.516,102.443
2025-06-26 09:00:00,  6.791, 40.023, 50.737, 68.527,110.252,166.571,347.348,399.605,   null, 97.294, 86.333,156.183,192.027,197.783,282.607, 93.440,152.171, 89.973,189.006,168.521,185.802,190.411,108.747, 24.633,205.044,119.471,250.114,102.788
2025-06-26 10:00:00,  6.826, 40.295, 50.903, 69.265,110.418,165.959,348.912,401.212,   null, 97.538, 85.317,156.305,191.976,198.758,283.112, 94.096,153.168, 89.613,188.507,168.095,185.756,191.190,108.970, 24.650,206.137,119.853,250.279,102.718
2025-06-26 11:00:00,  6.814, 40.090, 50.801, 68.456,110.398,167.234,350.343,400.685,   null, 97.424, 85.075,157.474,191.813,197.458,282.893, 93.934,152.816, 89.569,188.267,168.098,185.497,190.782,108.891, 24.719,206.650,118.956,249.483,102.402
2025-06-26 12:00:00,  6.662, 40.452, 51.172, 69.611,110.529,167.609,350.667,401.614,   null, 97.972, 85.250,157.304,191.616,197.662,282.718, 94.077,152.807, 89.662,188.541,168.697,186.162,189.951,108.498, 24.791,206.830,118.595,249.057,102.681
2025-06-26 13:00:00,  6.707, 40.403, 51.012, 69.247,110.451,167.623,350.293,402.212,   null, 97.547, 86.347,157.217,191.209,197.276,281.963, 94.002,153.186, 89.853,187.778,168.009,186.614,190.321,109.083, 24.834,207.428,118.819,249.430,102.145
2025-06-26 14:00:00,  6.812, 40.503, 50.902, 69.361,110.992,166.103,349.232,402.856,   null, 97.913, 86.176,157.590,191.609,198.369,283.274, 94.066,153.166, 89.487,188.780,168.283,186.172,190.870,109.129, 24.682,207.170,119.040,249.858,102.691
2025-06-26 15:00:00,  6.781, 40.031, 50.997, 69.409,110.851,165.689,348.607,401.323,   null, 97.382, 85.096,157.509,191.880,197.692,282.314, 94.357,153.359, 89.707,188.349,168.524,186.617,191.214,108.813, 24.832,207.007,119.165,250.929,102.759
2025-06-26 16:00:00,  6.858, 40.273, 51.306, 69.068,110.334,166.553,349.934,402.461,   null, 97.711, 85.147,157.238,191.689,198.241,282.979, 94.018,152.761, 89.569,188.431,167.696,186.655,190.933,108.715, 24.736,206.639,120.493,251.371,102.492
2025-06-26 17:00:00,  6.787, 40.251, 50.694, 69.832,109.879,166.337,347.697,401.138,   null, 98.031, 85.679,156.883,190.676,196.413,283.342, 93.615,152.484, 89.596,188.395,168.139,187.556,189.914,108.838, 24.760,205.882,119.818,251.113,102.861
2025-06-26 18:00:00,  6.747, 40.219, 50.675, 68.683,109.665,165.933,347.677,399.950,   null, 97.225, 87.537,157.453,190.387,196.836,282.376, 93.525,153.145, 89.044,187.839,168.160,187.180,190.793,108.908, 24.697,206.125,119.165,249.914,101.690
2025-06-26 19:00:00,  6.808, 40.362, 50.890, 68.451,109.758,166.128,346.680,399.085,   null, 97.327, 86.758,156.152,189.867,197.053,281.964, 94.059,152.041, 89.300,188.723,168.364,187.485,191.547,108.229, 24.810,205.956,119.493,250.039,102.021
2025-06-26 20:00:00,  6.831, 40.491, 50.929, 68.908,109.703,165.582,346.699,399.663,   null, 97.627, 85.400,156.346,189.791,195.435,283.118, 93.965,152.701, 89.231,188.646,167.992,187.147,192.111,108.650, 24.765,205.676,119.567,250.758,102.082
2025-06-26 21:00:00,  6.849, 40.429, 50.885, 68.607,108.994,165.111,346.011,398.694,   null, 97.749, 85.417,156.813,190.684,194.252,283.597, 93.483,151.813, 89.000,188.893,167.979,187.827,191.828,108.696, 24.722,205.670,118.893,249.748,102.488
2025-06-26 22:00:00,  6.771, 40.610, 50.996, 68.329,108.918,165.892,346.748,398.610,   null, 97.097, 86.764,156.360,190.267,194.661,284.166, 93.809,151.127, 89.269,188.731,167.661,187.363,191.946,108.690, 24.717,206.606,119.272,250.099,102.594
2025-06-26 23:00:00,  6.909, 40.323, 50.423, 68.962,108.641,165.161,345.533,397.220,   null, 97.330, 89.043,154.861,190.553,194.502,284.146, 93.351,151.574, 89.393,188.342,168.670,186.991,192.216,108.686, 24.675,206.313,118.811,250.434,102.308
2025-06-27 00:00:00,  6.858, 39.993, 50.852, 68.297,109.170,165.568,345.355,395.367,   null, 96.436, 85.594,155.778,190.262,193.879,284.531, 93.032,151.219, 88.887,188.836,168.344,186.757,192.219,108.541, 24.803,205.405,119.109,249.750,102.614
2025-06-27 01:00:00,  6.813, 40.143, 50.334, 68.416,109.839,165.185,346.739,394.460,   null, 97.218, 85.018,155.168,190.553,193.698,284.593, 92.780,151.839, 89.229,189.494,168.509,187.078,192.258,108.357, 24.639,206.080,118.765,250.003,102.127
2025-06-27 02:00:00,  6.708, 40.561, 51.069, 68.487,110.221,165.360,346.042,396.096,   null, 96.465, 85.084,155.659,192.273,195.433,283.540, 92.727,152.023, 89.656,188.713,168.777,187.334,192.798,108.386, 24.526,205.918,119.148,250.223,103.453
2025-06-27 03:00:00,  6.731, 40.270, 50.606, 68.397,110.136,165.881,346.936,397.267,   null, 96.936, 84.887,155.330,191.273,195.855,284.565, 92.954,151.470, 89.578,189.506,169.347,187.109,190.655,108.574, 24.588,206.136,119.249,250.553,103.156
2025-06-27 04:00:00,  6.828, 40.211, 50.738, 69.079,109.876,164.883,346.363,398.184,   null, 96.999, 85.316,155.686,191.707,194.998,282.937, 93.077,150.866, 89.769,189.578,169.546,185.964,192.026,108.658, 24.489,205.639,118.833,250.624,103.123
2025-06-27 05:00:00,  6.820, 40.523, 50.846, 68.509,109.730,165.775,345.867,396.518,   null, 97.468, 83.826,155.530,192.291,195.563,284.288, 92.946,151.543, 89.700,189.638,169.269,185.761,190.875,108.817, 24.616,205.416,118.686,249.181,103.416
2025-06-27 06:00:00,  6.836, 40.149, 51.310, 69.142,109.679,166.433,346.261,397.359,   null, 97.154, 84.231,155.745,191.967,195.496,283.099, 93.213,151.823, 89.649,189.561,169.019,185.524,189.565,108.473, 24.636,206.164,118.751,249.361,103.046
2025-06-27 07:00:00,  6.802, 40.505, 51.206, 69.552,109.817,166.057,349.519,399.700,   null, 96.258, 84.029,154.699,191.373,196.048,283.981, 93.136,151.547, 90.107,188.989,169.222,185.873,190.450,108.383, 24.712,205.493,118.592,249.090,102.821
2025-06-27 08:00:00,  6.747, 40.449, 51.096, 69.319,110.276,165.821,348.045,401.055,   null, 96.658, 83.982,155.358,191.909,196.599,283.260, 93.293,151.918, 89.302,188.992,169.367,185.799,189.925,108.723, 24.347,205.928,118.757,249.762,102.878
2025-06-27 09:00:00,  6.883, 40.551, 51.044, 69.167,110.196,165.953,347.652,399.917,   null, 97.441, 84.579,154.598,192.324,195.811,282.577, 93.709,152.032, 89.587,188.298,168.627,185.454,189.464,108.590, 24.585,204.567,118.699,249.356,102.913
2025-06-27 10:00:00,  6.955, 40.528, 51.238, 69.359,110.516,166.181,348.098,399.465,   null, 97.432, 84.511,155.120,192.340,196.131,282.114, 93.228,152.615, 89.598,187.913,168.060,186.251,190.145,108.740, 24.972,206.012,118.558,249.922,102.738
2025-06-27 11:00:00,  6.881, 40.534, 51.162, 69.106,110.346,165.944,348.018,401.846,   null, 97.337, 84.427,156.111,191.869,196.969,282.104, 93.447,151.813, 89.793,187.719,168.201,186.170,191.394,108.678, 24.842,205.091,118.555,249.745,102.779
2025-06-27 12:00:00,  6.846, 40.498, 51.081, 68.255,110.557,166.811,349.745,402.928,   null, 97.703, 84.304,157.478,191.904,196.798,281.251, 93.478,152.794, 89.322,187.189,167.887,187.079,190.334,108.736, 24.814,206.633,118.803,249.861,102.789
2025-06-27 13:00:00,  6.865, 40.279, 50.958, 69.442,110.483,165.509,349.075,402.042,   null, 97.844, 85.047,156.942,191.440,196.815,282.581, 93.697,152.229, 89.347,187.980,167.555,186.534,190.302,108.498, 25.023,206.801,118.863,249.839,103.117
2025-06-27 14:00:00,  6.831, 40.272, 50.846, 69.302,109.685,166.289,349.419,400.875,   null, 97.695, 84.717,157.532,191.380,197.345,283.531, 93.778,152.640, 89.133,188.865,167.754,187.066,190.052,108.887, 24.942,206.518,118.651,250.092,102.401
2025-06-27 15:00:00,  6.714, 40.311, 50.949, 68.679,109.733,166.487,347.249,400.523,   null, 96.958, 85.149,156.352,191.142,197.030,283.650, 93.726,152.065, 89.007,187.952,167.495,186.920,191.393,108.753, 24.803,206.446,118.742,249.769,102.879
2025-06-27 16:00:00,  6.775, 40.451, 50.919, 69.406,109.145,166.719,348.830,400.188,   null, 97.325, 84.649,156.387,191.291,198.097,283.806, 93.308,151.861, 88.836,188.980,168.149,186.491,191.770,109.165, 24.740,206.028,118.799,249.788,102.606
2025-06-27 17:00:00,  6.879, 40.690, 50.985, 68.621,109.811,165.650,348.507,400.963,   null, 96.850, 84.877,157.160,191.262,197.631,284.597, 94.171,151.950, 88.469,189.230,168.544,186.370,192.341,109.751, 24.789,205.854,118.808,250.539,102.999
2025-06-27 18:00:00,  6.755, 40.456, 50.946, 69.154,110.014,165.916,348.372,400.516,   null, 97.045, 85.132,156.744,191.000,197.846,283.831, 93.476,152.519, 88.142,190.157,168.549,187.371,191.472,108.998, 24.734,205.768,119.134,251.010,102.549
2025-06-27 19:00:00,  6.830, 40.433, 50.923, 69.289,109.392,165.323,346.630,399.127,   null, 97.360, 84.637,156.973,190.738,199.016,284.761, 93.721,152.370, 88.613,190.024,168.167,187.246,191.444,109.587, 24.791,205.858,118.870,250.934,102.857
2025-06-27 20:00:00,  6.783, 40.541, 50.667, 69.306,109.283,164.998,346.553,399.897,   null, 96.738, 84.492,156.874,190.478,198.349,285.083, 93.745,151.483, 88.798,189.667,168.432,187.620,190.488,108.958, 24.830,205.667,118.997,250.707,102.619
2025-06-27 21:00:00,  6.855, 40.645, 50.590, 68.522,108.762,165.903,348.093,399.224,   null, 97.266, 84.887,156.339,191.309,197.892,284.752, 93.671,151.419, 88.813,189.858,168.404,186.708,190.983,109.093, 24.686,204.705,119.062,250.541,102.567
2025-06-27 22:00:00,  6.820, 40.453, 50.619, 68.839,109.200,166.262,348.284,400.002,   null, 97.418, 84.609,157.012,191.502,197.189,284.219, 93.103,151.456, 89.193,190.881,168.523,186.637,191.834,109.386, 24.763,204.855,118.909,249.975,102.567
2025-06-27 23:00:00,  6.828, 40.478, 50.528, 69.275,108.756,165.700,347.769,397.341,   null, 97.663, 84.789,156.711,192.007,197.567,284.525, 93.156,151.542, 88.807,189.513,169.337,187.086,191.243,109.242, 24.601,205.797,118.843,250.233,102.451
2025-06-28 00:00:00,  6.847, 40.621, 50.258, 68.862,109.209,164.971,346.209,397.369,   null, 96.751, 84.713,156.161,191.469,197.401,284.291, 93.190,151.807, 89.242,189.512,169.216,187.161,192.376,108.757, 24.854,205.013,119.071,250.812,102.760
